Year	Candidate ID	Candidate	Incumbent/Challenger/Open-Seat	Party	Party Designation	Total Receipts	Authorized Tranfers From	Total Disbursements	Transfers to Authorized	Beginning Cash	Ending Cash	Contrib from Candidate	Loans from Candidate	Other Loans	Candidate Loan Repayments	Other Loan Repayments	Debts Owed By	#$200-$499 Contrib	Total $200-$499	#$500-$749	Total $500-$749	#$750+ Contrib	Total $750+ Contrib	Total Indiv. Contrib	Major Pty Contrib	Party Indep Expend For	Corp. Contributions	Labor Contributions	Non-Connected Cont	T/M/H Contrib	Cooperative Contrib	Corp W/p Stock Cont	Non-Party Exp.	Non-Party Exp. Agn	Indep. Exp For	Indep Exp. Agn	Comm Cost For	Comm Cost Agn	State Code	District	Spec Elec Status	Primary Elec Status	Runoff Elec Status	General Elec Status	General Elec Pct	Spec. Elec. Cand	Party Coordinated Expenditures	Party Independent Expenditures Against
2000	H2WA04090	INSLEE, JAY ROBERT	I	1	DEM	2009904	0	2009131	0	6578	7350	0	0	0	0	0	0	691	133638	531	266930	476	478172	1251794	14072	0	86700	252150	117086	105524	1750	13000	21	0	2876	0	51360	496	WA	1		W		W	54		1111	0
2000	H0WA01066	MCDONALD, DANIEL R	C	2	REP	1468550	0	1462965	0	0	5584	0	0	0	0	0	4666	538	138479	401	202170	432	425095	969385	14722	0	108544	0	162662	145186	0	1000	50067	0	0	0	4794	0	WA	1		W		L	42		66500	0
2000	H0WA01058	RADCLIFF, D RENEE	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	1					0		0	0
2000	H0WA01074	NEWMAN, BRUCE	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	1		W		L	2		0	0
2000	H0WA02080	LARSEN, RICHARD RAY	O	1	DEM	1584392	0	1579101	0	0	4292	370	50000	0	50000	0	65505	671	134854	351	176182	297	308935	862260	10000	56683	46950	285000	134499	109675	0	5500	271952	868	2162	0	55979	496	WA	2		W		W	50		66886	0
2000	H0WA02122	MEYER, WILLIAM CHRISTOPHER	O	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	2					0		0	0
2000	H0WA02106	MORRIS, JEFF	O	1	DEM	11218	0	9223	0	0	1993	309	0	0	0	0	0	6	1500	1	500	4	4000	10250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	2					0		0	0
2000	H0WA02114	ULIS, ERIC JOHN	O	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	2					0		0	0
2000	H0WA02098	KOSTER, JOHN	O	2	REP	1118046	0	1092585	0	0	25460	0	0	0	0	0	5043	278	71346	203	103065	177	175100	603877	19525	0	128897	0	182605	130420	4250	17500	75301	47326	0	0	15575	0	WA	2		W		L	45		66450	33183
2000	H0WA02072	SEHLIN, DONALD BARRY	O	2	REP	141486	0	141487	0	0	0	2798	4000	0	4000	0	0	91	23630	43	21532	18	17800	133688	0	0	1150	0	0	0	0	0	0	0	0	0	0	0	WA	2					0		0	0
2000	H0WA02130	ANDREWS, STUART	O	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	2		W		L	2		0	0
2000	H0WA02148	JOHNSON, GLEN S.	O	3	NLP	5600	0	5500	0	0	0	5200	0	0	0	0	0	0	0	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	2		W		L	1		0	0
2000	H6WA03135	BAIRD, BRIAN	I	1	DEM	1382509	0	1368592	0	70827	84746	1744	0	0	0	0	0	487	100218	277	139220	276	282225	832084	4528	0	83475	269800	47394	95674	2500	2000	213	0	2162	0	12133	496	WA	3		W		W	56		480	0
2000	H4WA09012	BONAGOFSKI, KEVIN	C	2	REP	27408	0	27099	0	0	309	5194	19524	0	0	0	19524	1	275	0	0	1	1000	2689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	3					0		0	0
2000	H8WA03115	JACKSON, RICK L	C	2	REP	32746	0	32746	0	0	0	771	0	0	0	0	0	16	3665	18	9200	13	12855	31974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	3					0		0	0
2000	H0WA03104	MATSON, TRENT ROSS	C	2	REP	494972	0	487812	0	0	7159	0	0	0	0	0	25014	228	58962	140	70520	126	124900	364083	15000	0	12426	0	30440	62600	0	1000	12513	0	0	0	15652	0	WA	3		W		L	40		0	0
2000	H0WA03120	LEWIS, ERNEST R	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	3		W		L	2		0	0
2000	H0WA03112	PALMER, HAROLD L (HAL) JR	C	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	3		W			0		0	0
2000	H0WA04045	DAVIS, THOMAS JAMES	C	1	DEM	441427	0	433054	0	0	8374	5753	0	0	0	0	16505	292	60786	115	57567	63	69000	261232	9564	0	3100	102000	6750	2000	500	0	0	0	0	0	7260	0	WA	4		W		L	36		0	0
2000	H0WA00019	LAWSON, JOHN WILLIAM	C	1	DEM	22315	0	23419	0	0	0	7648	11500	0	3520	0	7979	2	400	0	0	0	0	3167	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	4					0		0	0
2000	H2WA04041	HASTINGS, DOC	I	2	REP	696310	0	766774	0	126465	50964	0	0	0	5000	0	45100	300	64215	107	54000	134	132689	417246	422	0	146537	2500	26146	77269	7000	0	0	0	0	0	9429	0	WA	4		W		W	61		0	0
2000	H8WA04048	PROSS, GORDON ALLEN	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	4		L			0		0	0
2000	H0WA04052	KRAUSS, FRED	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	4		W		L	1		0	0
2000	H0WA05042	BROKAW, WAYNE	C	1	DEM	15594	0	15593	0	0	0	151	4057	0	1868	0	2189	10	2250	3	1500	0	0	10203	500	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	5					0		0	0
2000	H0WA05059	FLYNN, THOMAS J	C	1	DEM	183670	0	182591	0	0	1079	5509	20000	0	7560	0	12439	31	8167	10	5223	9	9000	84405	0	0	0	63500	2500	0	0	0	0	0	0	0	0	0	WA	5		L			0		0	0
2000	H0WA05075	KEEFE, THOMAS P JR	C	1	DEM	652505	0	651225	0	0	1248	0	0	0	0	0	7108	105	22860	122	61250	123	124500	319590	244	14028	11000	175500	93250	26712	0	0	21	0	0	0	13669	0	WA	5		W		L	39		62059	0
2000	H0WA05067	CLEAR, RICHARD LEE	C	2	REP	72666	0	72662	0	0	3	0	0	0	0	0	0	30	7582	21	10900	31	30375	67147	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	WA	5		L			0		0	0
2000	H4WA05028	NETHERCUTT, GEORGE R JR	I	2	REP	1666604	0	1749203	0	97201	14600	0	0	0	0	0	92356	414	80190	225	113468	232	230120	729838	12416	0	328556	3000	215362	255311	6500	11000	14719	2742	0	0	20479	0	WA	5		W		W	57		66356	0
2000	H0WA05083	HOLMES, GREG	C	3	LIB	5688	0	5688	0	0	0	4360	0	0	0	0	0	1	250	0	0	0	0	1328	0	0	0	-1000	0	0	0	0	0	0	0	0	0	0	WA	5		W		L	3		0	0
2000	H6WA06021	DICKS, NORM D	I	1	DEM	688723	0	596375	0	126387	218735	0	0	0	0	0	0	142	35190	232	116125	104	103400	315755	273	0	203924	76100	20750	62270	2000	5000	21	0	2162	0	285	496	WA	6		W		W	64		0	0
2000	H0WA06057	CHOVIL, WILLIAM EDWARD	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	6		L			0		0	0
2000	H8WA06076	LAWRENCE, ROBERT I	C	2	REP	116991	0	117547	0	577	13	13625	36135	0	22007	2220	14589	41	10815	13	7007	10	9650	62125	1000	0	62	0	3500	0	0	0	0	0	0	0	496	0	WA	6		W		L	31		0	0
2000	H0WA06040	BENNETT, JOHN A	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	WA	6		W		L	3		0	0
2000	H8WA07132	MCDERMOTT, JAMES A	I	1	DEM	368032	0	322022	0	62165	108175	0	0	0	0	0	0	119	21350	37	18500	44	44550	228469	270	0	45150	33000	6048	40772	0	4500	23	0	0	0	324	496	WA	7		W		W	72		0	0
2000	H0WA07071	GRUS, JOEL	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	7		W		L	7		0	0
2000	H0WA07063	SZWAJA, JOSEPH BRIAN	C	3	GRE	33331	0	33331	0	0	0	0	0	0	0	0	0	13	3250	8	4000	5	4800	33331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	7		W		L	19		0	0
2000	H8WA08049	BEHRENS-BENEDICT, HEIDI	C	1	DEM	372903	0	377825	0	15104	8659	0	0	0	0	0	0	208	30245	88	44350	146	151950	305418	8000	0	5250	25500	2797	6644	0	1000	2	0	2162	0	0	496	WA	8		W		L	35		0	0
2000	H2WA08075	DUNN, JENNIFER B	I	2	REP	1735156	0	1731507	0	69066	72713	0	0	0	0	0	0	364	89599	206	103657	428	427115	990823	294	0	364233	19000	58640	266155	4500	20000	0	0	0	0	759	0	WA	8		W		W	61		0	0
2000	H0WA08020	MCILROY, BERNARD	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	8		W		L	2		0	0
2000	H6WA09025	SMITH, D ADAM	I	1	DEM	1076886	0	1046195	0	17060	47751	0	0	0	0	0	0	365	19818	207	104000	205	219898	500006	9669	0	174537	176300	45884	104892	4500	0	43	0	2162	0	12321	0	WA	9		W		W	61		241	0
2000	H0WA03088	SNELL, GARY LYNN	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	9		L			0		0	0
2000	H0WA09010	VANCE, CHRISTOPHER M	C	2	REP	633799	0	634816	0	0	17612	0	25000	0	0	0	0	362	91110	150	75600	140	139335	436373	196	0	19500	0	57000	47769	0	0	0	0	0	0	1058	0	WA	9		W		L	34		0	0
2000	H0WA09028	WRIGHT, JONATHAN V	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WA	9		W		L	3		0	0
2000	S6WV00014	BYRD, ROBERT C	I	1	DEM	1127278	0	1045993	0	342830	424114	0	0	0	0	0	0	149	37419	250	125000	359	358750	529774	0	0	154250	164500	33550	143575	3000	5000	21	0	0	0	278	1018	WV	0		W		W	78		0	0
2000	S0WV00074	ADKINS, GARRY P	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	WV	0		L			0		0	0
2000	S0WV00082	GALLAHER, DAVID T	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018	0	WV	0		W		L	19		0	0
2000	S0WV00066	WHELAN, FRANCIS JOSEPH	C	3	LIB	48666	0	48514	0	0	150	38998	0	0	0	0	592	7	1700	4	2000	4	4000	8528	0	0	0	0	100	0	0	0	0	0	0	0	0	0	WV	0		W		L	2		0	0
2000	H2WV01029	MOLLOHAN, ALAN BOWLBY	I	1	DEM	294750	0	335864	0	76975	35856	0	0	0	0	0	0	98	22700	21	10700	46	45000	89900	0	0	98650	51500	5000	43056	5500	500	21	0	0	0	1106	0	WV	1		W		W	87		0	0
2000	H8WV01059	KERR, RICHARD STEPHEN	C	3	LIB	16472	0	16469	0	0	0	3600	0	0	0	0	0	1	250	2	1000	1	1000	5865	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	WV	1		W		L	12		0	0
2000	H0WV02120	AMORES, JON	O	1	DEM	143498	0	146719	0	0	-122	4919	0	0	0	0	3737	139	33540	66	33200	41	40800	138029	0	0	0	-1000	0	0	0	0	0	0	0	0	0	0	WV	2					0		0	0
2000	H0WV02146	BERRY, DEWEY EUGENE	O	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WV	2					0		0	0
2000	H6WV04024	HECHLER, KEN	O	1	DEM	357024	0	357023	0	0	0	299915	9500	0	2998	0	6501	1	332	1	500	1	1000	45062	0	0	0	0	0	0	0	0	0	0	0	0	0	351	WV	2					0		0	0
2000	H0WV02096	HUMPHREYS, JAMES F	O	1	DEM	6982393	0	6969933	0	0	12457	0	6110000	0	5000	0	6105000	83	21225	111	55545	227	226500	313095	5500	0	10000	197000	34101	23000	500	5000	21	0	0	0	19556	0	WV	2		W		L	46		34044	0
2000	H0WV02104	HUNT, MARK ALLEN	O	1	DEM	265590	0	265663	0	0	0	0	244450	0	97414	0	0	8	1700	2	1000	10	10000	15225	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	WV	2					0		0	0
2000	H8WV02032	TAYLOR, BETH ELAINE	O	1	DEM	13705	0	13747	0	100	56	0	5625	0	1000	0	7598	6	1350	1	500	4	4000	8080	0	0	0	0	0	0	0	0	0	0	0	0	351	0	WV	2		L			0		0	0
2000	H0WV02112	WALKER, MARTHA YEAGER	O	1	DEM	662505	0	622198	0	0	40305	0	20000	0	20000	0	0	420	104954	185	92850	114	111850	592543	0	0	10050	5000	6551	18000	0	0	0	0	0	0	0	351	WV	2		L			0		0	0
2000	H0WV02138	CAPITO, SHELLEY MOORE	O	2	REP	1367504	0	1288226	0	0	78997	1000	50000	0	0	0	83853	386	97244	277	139200	361	358650	701164	14649	0	153650	5000	194677	151505	0	7500	0	0	0	0	2734	0	WV	2		W		W	47		56814	0
2000	H8WV02065	BROWN, JOHN	O	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WV	2		W		L	5		0	0
2000	H6WV04057	RAHALL, NICK JOE II	I	1	DEM	668423	0	354164	0	1112575	1426833	0	0	0	0	0	0	96	18530	79	39500	72	74000	153565	733	0	106500	139750	5750	82247	1000	8000	21	0	0	0	1089	0	WV	3		W		W	91		10	0
2000	H0WV03094	ROBINSON, JEFF	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WV	3		W		L	8		0	0
2000	S6WI00061	KOHL, HERB	I	1	DEM	4986165	0	4991364	0	6882	1682	4330800	500000	0	0	0	69043	23	5250	11	5500	13	13000	79551	0	0	0	0	1365	5000	0	0	53	0	16277	0	2732	474	WI	0		W		W	61		0	0
2000	S0WI00122	SIGL, JAMES A	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	0		L			0		0	0
2000	S8WI00190	DOBBS, ROBERT ALLAN	C	2	REP	2470	0	2477	0	100	90	1300	0	0	0	0	0	0	0	1	500	0	0	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	0					0		0	0
2000	S0WI00106	GILLESPIE, JOHN	C	2	REP	584877	0	582221	0	0	2655	0	7000	0	0	0	28712	129	32367	137	69033	252	249679	537825	6000	0	0	0	1000	12750	0	0	0	0	0	0	4986	0	WI	0		W		L	37		136484	0
2000	S0WI00148	GUMZ, MARC	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	0		L			0		0	0
2000	S0WI00130	LORGE, WILLIAM D ""BILL	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	0		L			0		0	0
2000	S0WI00114	PETERSON, TIM	C	3	LIB	43893	0	41354	0	0	1125	26699	0	0	0	0	0	5	1150	2	1000	3	3000	11096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	0		W		L	0		0	0
2000	S8WI00174	RAYMOND, ROBERT RODNEY	C	3	CST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	0		W		L	0		0	0
2000	H0WI00015	SCHUMAKER, ROBERT GRANER	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	0					0		0	0
2000	H6WI01077	GRAF, JOHN EDWARD	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	1		L			0		0	0
2000	H0WI01070	MITTNESS, LEW	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	1					0		0	0
2000	H0WI01088	O'LEARY, HARRY C	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	WI	1					0		0	0
2000	H4WI01064	THOMAS, JEFFREY C	C	1	DEM	13311	0	13379	0	478	410	0	12629	0	2005	0	272232	0	0	0	0	0	0	680	500	0	0	0	0	0	0	0	0	0	0	0	118	474	WI	1		W		L	33		0	0
2000	H8WI01024	RYAN, PAUL D	I	2	REP	1343419	0	1059963	0	22093	305549	0	0	0	4256	0	5378	584	141514	363	182205	269	266999	784414	6492	0	215779	9500	76328	182926	1500	5400	21	0	0	0	1270	0	WI	1		W		W	66		0	0
2000	H8WI00018	BALDWIN, TAMMY	I	1	DEM	1600964	0	1680093	0	94994	15864	2000	0	0	0	0	0	844	205575	278	140269	246	250209	1129739	3815	0	20800	208100	76626	82399	2000	9000	23	3	2795	0	12550	474	WI	2		W		W	51		293	0
2000	H8WI02105	GREER, RONNIE B	C	2	REP	70651	0	88494	0	18493	650	1975	0	0	0	0	0	7	1750	1	500	5	5000	62259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	2					0		0	0
2000	H8WI02071	SHARPLESS, JOHN BURK	C	2	REP	654743	14654	647530	4654	107	8241	258	10000	0	10000	10000	3236	275	69535	165	83944	127	127382	492497	14698	0	6250	0	63226	41250	0	0	13257	0	0	0	5843	0	WI	2		W		L	48		66500	0
2000	H0WI02052	ANDERSON, RICHARD H	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	2		W			0		0	0
2000	H6WI03099	KIND, RONALD JAMES	I	1	DEM	637925	0	564246	0	137679	207400	0	0	0	0	0	0	215	53662	137	68633	68	67400	329615	2599	0	57075	105400	14591	91463	7000	2750	21	0	0	0	2733	0	WI	3		W		W	63		540	0
2000	H0WI03050	GULICK, MATTHEW SCOTT	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	3					0		0	0
2000	H0WI03043	TULLY, SUSAN P	C	2	REP	125052	0	124818	0	0	231	23306	20000	684	0	0	20684	42	10500	10	5400	17	16549	64599	5000	0	500	0	4500	0	0	0	0	0	0	0	474	0	WI	3		W		L	36		0	0
2000	H4WI04027	KLECZKA, GERALD D	I	1	DEM	662442	0	632355	0	208000	238087	0	0	0	0	0	0	321	79110	68	34910	37	36550	179534	297	0	97175	153250	30064	143354	4750	16300	23	0	0	0	933	474	WI	4		W		W	60		2357	0
2000	H6WI04014	BLENSKI, ROMAN R	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	4		L			0		0	0
2000	H0WI04066	RIENER, TIMOTHY PAUL	C	2	REP	47120	0	47119	0	0	0	369	1000	0	1000	0	8547	19	4800	6	3000	9	8900	37703	0	0	0	0	2000	2000	0	0	0	0	0	0	474	0	WI	4		W		L	37		0	0
2000	H0WI04074	RAJNOVIC, NIKOLA	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	4		W		L	1		0	0
2000	H2WI05150	BARRETT, THOMAS M	I	1	DEM	553864	0	221766	0	386153	718251	0	0	0	0	0	0	390	97130	56	28000	17	16284	236315	3280	0	54850	110200	5251	92344	1750	3450	23	0	0	0	353	474	WI	5		W		W	78		69	0
2000	H0WI05097	SMITH, JONATHAN	C	2	REP	16342	0	16339	0	0	0	0	0	0	0	0	0	12	3050	2	1000	7	6750	14942	0	0	0	0	0	0	0	0	0	0	0	0	474	0	WI	5		W		L	21		0	0
2000	H0WI06111	FLAHERTY, DANIEL THOMAS	C	1	DEM	217836	0	213059	0	0	4776	2520	0	0	0	0	7500	85	20975	48	24407	69	69300	167277	500	0	6500	30200	2500	4000	0	0	0	0	0	0	472	474	WI	6		W		L	34		0	0
2000	H0WI06129	KEPNER, GLEN W	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	6					0		0	0
2000	H0WI06137	MODER, JOHN LOUIS	C	2	REP	0	0	5168	0	0	1731	7228	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	6		L			0		0	0
2000	H0WI06061	PETRI, THOMAS E	I	2	REP	643944	0	703496	0	562497	502455	0	0	0	0	0	0	150	35048	78	39271	29	29800	241661	2000	0	151500	24000	15329	130500	3000	8500	21	0	0	0	885	0	WI	6		W		W	65		0	0
2000	H6WI07033	OBEY, DAVID R	I	1	DEM	1075642	0	1085618	0	131814	121839	0	0	0	0	0	0	185	41431	120	60050	126	124800	392604	960	0	145650	259350	55251	164649	15500	11950	23	0	0	0	883	0	WI	7		W		W	63		2919	0
2000	H0WI07044	CRONIN, SEAN ANTHONY	C	2	REP	192613	0	192479	0	0	0	0	0	0	0	0	0	193	48596	72	36100	32	31850	188908	7500	0	0	0	0	1100	0	500	0	0	0	0	474	0	WI	7		W		L	36		0	0
2000	H0WI08059	REICH, DEAN F	C	1	DEM	15235	0	13904	0	0	1330	0	0	348	0	348	0	11	2950	2	1144	1	1000	12028	500	0	0	500	0	0	0	0	0	0	0	0	0	474	WI	8		W		L	25		0	0
2000	H8WI00026	GREEN, MARK ANDREW	I	2	REP	778560	0	553153	0	51925	276867	0	0	0	0	0	0	179	43365	102	51100	131	129075	366004	1819	0	146324	9500	67718	142586	1250	7750	21	0	0	0	800	0	WI	8		W		W	74		0	0
2000	H0WI09024	CLAWSON, MICHAEL ANDREW	C	1	DEM	9790	0	5414	0	0	2685	217	0	0	0	0	0	1	250	1	500	0	0	8173	0	0	0	5000	0	0	0	0	0	0	0	0	0	474	WI	9		W		L	25		0	0
2000	H8WI09050	SENSENBRENNER, FRANK JAMES JR	I	2	REP	501176	0	464515	0	290523	327183	0	0	0	0	0	0	90	21825	47	23500	36	35000	242749	0	0	131185	1500	23929	83341	2000	5999	3	0	0	0	9299	0	WI	9		W		W	74		0	0
2000	S4WY00030	HAMBURG, AL	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0					0		0	0
2000	S0WY00087	LOGAN, MEL	C	1	DEM	7979	0	4187	0	0	3791	423	0	0	0	0	0	2	500	0	0	0	0	1856	0	0	0	200	5000	0	0	0	2	0	0	0	0	465	WY	0		W		L	22		0	0
2000	S0WY00079	SUMEY, SHELDON	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0		L			0		0	0
2000	S4WY00055	THOMAS, CRAIG	I	2	REP	958656	0	762833	0	251645	446479	0	0	0	0	0	0	149	39575	93	47650	155	155369	335567	0	0	296700	0	74748	200380	4500	8000	185	0	0	0	967	0	WY	0		W		W	73		0	0
2000	S0WY00095	DAWSON, MARGARET	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0		W		L	4		0	0
2000	H0WY00061	GREEN, MICHAEL A	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	WY	0		W		L	28		0	0
2000	H0WY00079	MUNKER, LEONARD D	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0		L			0		0	0
2000	H4WY00055	CUBIN, BARBARA L	I	2	REP	644416	0	640700	0	27298	31013	28	0	0	0	0	0	102	25932	101	50500	88	88000	259078	5925	0	165021	2000	45415	132077	5500	2000	1101	0	0	0	5618	0	WY	0		W		W	66		0	0
2000	H0WY00087	HERDT, LARRY JAY	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0		L			0		0	0
2000	H0WY00095	WENINO, DINO	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0		L			0		0	0
2000	H0WY00111	RAYMOND, VICTOR	C	3	NLP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0		W		L	1		0	0
2000	H0WY00103	STOCK, LEWIS	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0		W		L	3		0	0
2000	H6CA42099	BACA, JOE	O	1	DEM	785492	0	797107	0	0	0	0	0	0	0	0	165953	85	20348	77	38600	154	152950	284185	5032	0	64477	218300	52750	52828	0	0	0	0	0	0	88189	0	CA	42	W	W		W	59	S	64588	0
2000	H0CA42092	BROWN, MARTA MACIAS	O	1	DEM	596200	0	555299	0	0	40900	0	0	0	0	0	0	290	69900	91	45500	94	93750	547372	0	0	4000	0	12866	13786	0	3000	0	0	0	0	0	0	CA	42	L				0	S	0	0
2000	H0CA42118	ESHLEMAN, DAVID R	O	1	DEM	164786	0	164629	0	0	105	119600	0	0	11000	0	108600	5	1300	18	9450	27	27000	45186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	42	L				0	S	0	0
2000	H8CA42152	PIROZZI, ELIA	O	2	REP	632666	0	731578	0	0	0	0	20500	0	84027	0	159437	65	15725	58	29000	102	101250	174754	113098	549184	33000	0	116702	42075	0	0	6501	0	0	0	1126	0	CA	42	L	W		L	34	S	91641	0
